avg_evoked,order
5.536010265513528e-11,-3.29
5.5441008304923174e-11,-3.29
5.548214956910434e-11,-3.29
5.543900212417002e-11,-3.28
5.5294896457829e-11,-3.28
5.5065259063910895e-11,-3.27
5.479098938808098e-11,-3.27
5.4523324289249514e-11,-3.27
5.4307347704309e-11,-3.26
5.417094424489088e-11,-3.26
5.411878281673365e-11,-3.25
5.4132297594668226e-11,-3.25
5.417759427341983e-11,-3.25
5.4216496117851376e-11,-3.24
5.421648943484166e-11,-3.24
5.415947078972672e-11,-3.23
5.4046588349874346e-11,-3.23
5.389554587898257e-11,-3.23
5.373200823515868e-11,-3.22
5.357910322316685e-11,-3.22
5.345084838322104e-11,-3.21
5.3352126049908874e-11,-3.21
5.3280896659870334e-11,-3.21
5.32314977467677e-11,-3.2
5.319699512673577e-11,-3.2
5.3169701722027194e-11,-3.2
5.3141961615269106e-11,-3.19
5.310649582535948e-11,-3.19
5.305725772044051e-11,-3.18
5.29917148879534e-11,-3.18
5.291272101458488e-11,-3.18
5.282783568056847e-11,-3.17
5.2744901628999035e-11,-3.17
5.266770140183408e-11,-3.16
5.259654392186842e-11,-3.16
5.2531784039738656e-11,-3.16
5.2475938399832635e-11,-3.15
5.2433913197093776e-11,-3.15
5.2412091055044005e-11,-3.14
5.24158276495825e-11,-3.14
5.244606777801601e-11,-3.14
5.2497034397784526e-11,-3.13
5.255593693994532e-11,-3.13
5.2606598227103116e-11,-3.12
5.2633981894602935e-11,-3.12
5.2628511676337846e-11,-3.12
5.259077080781485e-11,-3.11
5.2532909562736494e-11,-3.11
5.247555373827071e-11,-3.11
5.244254966289987e-11,-3.1
5.2454441518627214e-11,-3.1
5.252078545263271e-11,-3.09
5.26366358993137e-11,-3.09
5.278443212372277e-11,-3.09
5.293775625623437e-11,-3.08
5.3066350545005276e-11,-3.08
5.3144000622604674e-11,-3.07
5.315771998964605e-11,-3.07
5.311329333093551e-11,-3.07
5.3033895371857826e-11,-3.06
5.295226155112844e-11,-3.06
5.290210535030945e-11,-3.05
5.290998070735634e-11,-3.05
5.2987774804122194e-11,-3.05
5.3129058343392846e-11,-3.04
5.331019335764669e-11,-3.04
5.349580360015131e-11,-3.04
5.36477232277268e-11,-3.03
