EEG_Fp1,EEG_Fp2
2.7e-05,0.000104
2.2e-05,6.7e-05
1.8e-05,7.6e-05
3.1e-05,4.8e-05
2.7e-05,6.9e-05
3.6e-05,7.3e-05
3.4e-05,7e-06
1.6e-05,1.2e-05
2.1e-05,2e-06
3.4e-05,8.2e-05
3.2e-05,0.000105
3.1e-05,4.3e-05
2.7e-05,7.9e-05
2e-06,2.1e-05
1.2e-05,-5.9e-05
2.6e-05,-6.8e-05
5.2e-05,7e-06
2.6e-05,3e-05
3.3e-05,7.2e-05
2.1e-05,5.7e-05
1.4e-05,9.3e-05
1.7e-05,8.4e-05
2.3e-05,0.000109
2.2e-05,9.9e-05
-4e-06,6.2e-05
2.3e-05,5e-05
4.3e-05,0.000109
1.9e-05,7.9e-05
5e-06,5.1e-05
5e-06,2.5e-05
1.3e-05,6e-05
2.4e-05,0.000123
1.9e-05,0.000158
-2e-06,0.00016
1.5e-05,0.000124
2.2e-05,9.3e-05
-4e-06,8.5e-05
1e-05,0.000152
-0.0,0.000115
1.7e-05,0.000112
1.6e-05,0.00014
-5e-06,0.000123
-1.3e-05,0.000101
-1.9e-05,9.6e-05
-6e-06,4.4e-05
-2e-06,8e-06
5e-06,0.000135
-2e-06,0.000137
-6e-06,8.4e-05
9e-06,7e-05
-1.1e-05,0.000113
-1.2e-05,5.8e-05
-8e-06,2e-06
-1.5e-05,-2.4e-05
-2.4e-05,-3.9e-05
7e-06,-1.8e-05
2.1e-05,4.5e-05
-1.2e-05,5.1e-05
-8e-06,5.9e-05
-8e-06,9.4e-05
-4e-06,8e-05
0.0,5.7e-05
-2.2e-05,4.5e-05
-2.5e-05,2.9e-05
-1.1e-05,4.9e-05
-1.8e-05,-1.9e-05
-2.3e-05,-4.8e-05
-4.6e-05,-4.4e-05
-9e-06,-4.8e-05
-2.5e-05,-1.3e-05
-3e-05,2.2e-05
-1.4e-05,7.8e-05
-2e-06,0.000111
-3e-05,8.4e-05
-9e-06,9.7e-05
-2e-05,0.000123
-2.4e-05,0.000101
-2.3e-05,9.4e-05
-1.3e-05,9.5e-05
-3.9e-05,0.000123
-1.7e-05,0.000126
-1e-05,0.000119
-2.5e-05,0.000163
-5.9e-05,0.000141
-6.5e-05,0.00011
-4e-05,9.4e-05
-4.2e-05,7e-05
-2.1e-05,6.6e-05
-1.6e-05,4.4e-05
-1.8e-05,1e-05
-1.3e-05,5.1e-05
-9e-06,0.00011
-1.7e-05,6.9e-05
-2e-06,7.9e-05
-9e-06,5e-05
1.3e-05,8.1e-05
-2.2e-05,2.6e-05
-3.4e-05,2.5e-05
-2.1e-05,1.7e-05
-3.5e-05,-1.1e-05
-1.5e-05,1.7e-05
-8e-06,2.2e-05
-2.9e-05,5e-06
-2.5e-05,3.3e-05
-1.6e-05,2.8e-05
-2e-05,-8e-06
4e-06,-6e-06
3.8e-05,4.5e-05
3e-06,4.3e-05
-2.7e-05,-4e-06
6e-06,-1.5e-05
1.8e-05,3.2e-05
6e-06,3.5e-05
1.1e-05,1e-06
-2.8e-05,-4.4e-05
-2.2e-05,-1e-06
-1.3e-05,5.9e-05
-1.2e-05,4.6e-05
5e-06,2.9e-05
7e-06,6.9e-05
1e-06,6.8e-05
-0.0,2e-06
-1.3e-05,-5.3e-05
-8e-06,-3e-05
3e-06,-4.8e-05
2.1e-05,-4.8e-05
-1.9e-05,-0.000101
-8e-06,-7e-05
1.1e-05,-7.6e-05
1.6e-05,-4.9e-05
1.9e-05,-9e-06
3e-05,-4e-06
-6e-06,-5.5e-05
-8e-06,-0.000106
-2e-06,-6.7e-05
1.8e-05,-7.5e-05
4.3e-05,-4.3e-05
1.8e-05,-4.8e-05
4e-06,-2.4e-05
-7e-06,-4.3e-05
2e-06,-5e-05
1.5e-05,-0.0001
2.1e-05,-7.7e-05
2e-06,-5.7e-05
-1.2e-05,-6.8e-05
4e-06,-0.000118
1.6e-05,-7.2e-05
1.5e-05,-3.4e-05
4.2e-05,1.5e-05
3.8e-05,2.7e-05
1.4e-05,0.0
6e-06,-2e-06
9e-06,-3.7e-05
1.9e-05,-2.8e-05
1.3e-05,-2.9e-05
2e-06,1.8e-05
8e-06,2.6e-05
4.6e-05,3.3e-05
3.7e-05,1.1e-05
2e-05,1.8e-05
3.1e-05,9e-06
2.4e-05,5.4e-05
4.4e-05,2.7e-05
4.4e-05,3.9e-05
3.8e-05,8.2e-05
3.6e-05,8e-05
2e-05,9.8e-05
3.3e-05,5.6e-05
3.4e-05,9e-06
4.7e-05,4e-06
4.2e-05,5.3e-05
2.1e-05,2.8e-05
7e-06,1.3e-05
2.7e-05,-2e-05
4.8e-05,2.9e-05
4.2e-05,7.9e-05
3.7e-05,7.9e-05
2.3e-05,6.1e-05
2.1e-05,2.2e-05
2.9e-05,3e-05
5e-05,2.2e-05
3e-05,7e-06
5.1e-05,3.9e-05
3.4e-05,4.7e-05
3.6e-05,-1.3e-05
1.4e-05,-1.7e-05
8e-06,1.4e-05
1.6e-05,2.3e-05
2.8e-05,5.1e-05
1.8e-05,4.5e-05
4.6e-05,1e-05
4.1e-05,4.7e-05
1.7e-05,6.9e-05
1.6e-05,5.1e-05
1.4e-05,5.8e-05
3.3e-05,0.000122
3e-05,9.3e-05
2.2e-05,6.4e-05
1.8e-05,1e-05
1.2e-05,-4.2e-05
2.9e-05,-6.8e-05
2.1e-05,-4.6e-05
2.6e-05,-2e-05
-1.1e-05,-1.6e-05
-4e-06,-6.8e-05
2.2e-05,-3.8e-05
1.6e-05,-3.9e-05
1.1e-05,-1.8e-05
1.5e-05,-2.7e-05
1.8e-05,-2.5e-05
1.7e-05,3e-06
1e-05,3e-05
2.5e-05,3e-05
3.8e-05,4.1e-05
4.2e-05,4e-05
2.4e-05,2.5e-05
3.1e-05,6.8e-05
5.2e-05,6.2e-05
5.3e-05,7.7e-05
6.3e-05,7.3e-05
6.6e-05,4.1e-05
8.2e-05,2.5e-05
9.3e-05,3.9e-05
6.6e-05,3.8e-05
8e-05,4.2e-05
5.8e-05,7.2e-05
5.9e-05,7.2e-05
5.7e-05,4.6e-05
3.8e-05,-2e-06
6.8e-05,-4e-05
9.2e-05,-6.2e-05
5.6e-05,-8.4e-05
3.8e-05,-2.5e-05
3e-05,4.8e-05
3.1e-05,4.3e-05
5.1e-05,7.3e-05
7e-05,9.8e-05
5.9e-05,0.000122
5.6e-05,0.00013
3.6e-05,0.000134
1.4e-05,5.7e-05
2.7e-05,3.6e-05
2e-05,5.3e-05
2.8e-05,7e-06
4.1e-05,1.7e-05
3.3e-05,-2.6e-05
2.8e-05,-2.7e-05
2.2e-05,1.1e-05
3.8e-05,1.6e-05
5.2e-05,3.5e-05
1.9e-05,6.1e-05
6e-06,1.2e-05
2.4e-05,-2.9e-05
2.7e-05,7e-06
2.4e-05,3.4e-05
2.7e-05,3e-05
4.2e-05,7.4e-05
5.6e-05,4.4e-05
2.1e-05,9.6e-05
3e-05,7.3e-05
3.9e-05,7.1e-05
2.2e-05,4.6e-05
2.7e-05,5.4e-05
2.3e-05,5.2e-05
7.2e-05,4.6e-05
7.5e-05,9.1e-05
4e-05,8.8e-05
6.9e-05,7.7e-05
5.5e-05,8.9e-05
8.9e-05,8.4e-05
8e-05,4.5e-05
0.000105,7.1e-05
0.000125,7.2e-05
0.000138,0.00014
0.000146,0.000145
0.000194,0.000181
0.000191,0.000225
0.000197,0.000236
0.000224,0.000231
0.000237,0.000242
0.000252,0.000254
0.000221,0.000228
0.000215,0.000203
0.000218,0.000201
0.000219,0.000187
0.000213,0.000208
0.000189,0.000257
0.000171,0.000215
0.000168,0.00016
0.000163,0.000135
0.000176,0.000172
0.00016,0.000178
0.00013,0.000146
0.000136,0.000127
0.000153,8e-05
0.000158,0.00014
0.000133,0.000128
0.000122,0.000124
0.000135,0.000102
0.0001,0.000101
7.6e-05,4.6e-05
8.2e-05,2e-05
8.4e-05,-1.7e-05
8.9e-05,-3.2e-05
8.2e-05,-4.1e-05
8.3e-05,-8.1e-05
8.9e-05,-5.7e-05
0.000102,1.7e-05
6.8e-05,-8e-06
3.8e-05,-5.5e-05
4.4e-05,-7.2e-05
5.3e-05,-2.1e-05
6.9e-05,2.7e-05
6.2e-05,1.9e-05
6.3e-05,2.5e-05
6.3e-05,3.3e-05
3.9e-05,3.1e-05
3.3e-05,-3.4e-05
3.6e-05,-3.3e-05
2.1e-05,-2.5e-05
3.4e-05,1.8e-05
1.1e-05,2e-05
4e-06,1e-05
6e-06,-1.1e-05
1.9e-05,-6e-06
2e-06,-2.4e-05
-4e-06,-2.4e-05
1e-06,-3.4e-05
1.8e-05,-2.7e-05
2.1e-05,1.9e-05
-1.4e-05,-2.1e-05
-1.3e-05,-2e-06
1e-06,7e-06
-2.5e-05,-4e-06
-3.2e-05,-2.4e-05
-2.5e-05,-5.9e-05
-1.2e-05,-7.6e-05
2.3e-05,-4.3e-05
8e-06,0.0
-1.9e-05,-3.1e-05
-1.9e-05,-5.9e-05
-1.3e-05,-5.2e-05
-2.5e-05,-4.1e-05
-3.3e-05,-6.1e-05
3e-06,-6.4e-05
8e-06,-2.4e-05
-1.5e-05,2.6e-05
-1.5e-05,2e-06
-0.0,3.2e-05
0.0,9e-06
-7e-06,-1e-06
-3.2e-05,-1.8e-05
-2.1e-05,-1.7e-05
-2.7e-05,-6.1e-05
-5e-06,-9.6e-05
-3e-06,-8.2e-05
-1.1e-05,-6.3e-05
-2.5e-05,-3.9e-05
-1.7e-05,-3.7e-05
-1.5e-05,-2.5e-05
-1.4e-05,-7.8e-05
-6e-06,-9.8e-05
1e-06,-5.9e-05
-7e-06,-9e-06
-2.1e-05,-3.3e-05
-1.6e-05,-3.8e-05
-3.1e-05,-4.6e-05
-3.4e-05,-5.6e-05
-3.8e-05,-6.2e-05
-3.4e-05,-5.3e-05
-9e-06,-2.7e-05
-1.7e-05,-8e-06
-2e-05,-1.9e-05
-3.1e-05,7e-06
-1.5e-05,5.7e-05
-2e-06,1.4e-05
2e-06,2e-05
-6e-06,9.2e-05
-4e-05,4e-05
-2e-05,1.4e-05
-9e-06,-2.5e-05
-2e-05,3.8e-05
-2e-06,6.8e-05
8e-06,3e-05
2.6e-05,9.3e-05
1.6e-05,0.000153
2.1e-05,0.000176
4.6e-05,0.000154
5.3e-05,0.000179
2.5e-05,0.000179
4.4e-05,0.000172
8.4e-05,0.00022
7e-05,0.000213
5.6e-05,0.000156
5.4e-05,0.000142
5.2e-05,0.000167
5.1e-05,9.7e-05
4.9e-05,7.4e-05
8.1e-05,3.6e-05
7.4e-05,5e-05
5.5e-05,6.7e-05
3.4e-05,5.6e-05
4e-05,0.00015
3.4e-05,0.000135
5.2e-05,0.000131
3.8e-05,0.000149
3e-05,0.000163
4.8e-05,0.000136
5.7e-05,0.000156
4.6e-05,0.000169
1.4e-05,8.9e-05
9e-06,9.4e-05
4e-05,0.000102
1.5e-05,7.6e-05
7e-06,5.5e-05
6e-06,3.3e-05
8e-06,6e-06
2.9e-05,6e-06
2e-05,4.6e-05
-1.6e-05,1.4e-05
8e-06,3e-06
1.6e-05,5.7e-05
1.5e-05,7.7e-05
2e-06,7e-05
2.1e-05,1.5e-05
4e-05,2.7e-05
3.2e-05,3.5e-05
1.4e-05,6.8e-05
-7e-06,4.6e-05
1.1e-05,1.9e-05
1.3e-05,2.7e-05
3.1e-05,3.8e-05
2.3e-05,9e-05
1.7e-05,8.1e-05
2.5e-05,8e-05
0.0,6.6e-05
-1.2e-05,5.4e-05
1.3e-05,4.1e-05
2.3e-05,8.4e-05
-5e-06,8.4e-05
-1.3e-05,6.9e-05
-2.1e-05,7.2e-05
-2.1e-05,3.9e-05
-2.1e-05,1e-06
-3.2e-05,-2.7e-05
-2.3e-05,4.7e-05
-3.5e-05,2e-06
2.1e-05,2.6e-05
-3e-05,1.9e-05
-4.2e-05,-3.2e-05
-2.9e-05,-4.6e-05
-1.9e-05,-2.5e-05
-1.1e-05,-4.2e-05
-1e-06,1.1e-05
-1.7e-05,-4.7e-05
-1e-05,-6e-05
4e-06,-2.5e-05
-2.2e-05,-5.3e-05
-8e-06,-3.3e-05
-2.2e-05,-1.8e-05
-8e-06,-2e-05
5e-06,1e-06
-1.5e-05,2.6e-05
-1.7e-05,-4.6e-05
-1e-06,-3.8e-05
1e-06,-0.0
-1.5e-05,1.4e-05
-2.5e-05,-2.6e-05
8e-06,7e-06
1e-06,3.7e-05
6e-06,3.8e-05
1.6e-05,4e-05
1.6e-05,6e-06
5e-06,1e-05
7e-06,-3e-05
1.6e-05,2.8e-05
-1.2e-05,5.4e-05
3.4e-05,4.6e-05
1.4e-05,1e-06
2.5e-05,9e-06
2.7e-05,1.5e-05
4.7e-05,1.7e-05
3.5e-05,1.5e-05
1e-05,-0.0
8e-06,-2.3e-05
1.5e-05,-5.9e-05
2.6e-05,-3.8e-05
-1e-06,-2.1e-05
6e-06,-1.4e-05
1.8e-05,-2.5e-05
2.6e-05,-4e-05
3.4e-05,-4.4e-05
1e-06,1.6e-05
1.4e-05,-0.0
-9e-06,2.8e-05
1.8e-05,8e-06
3e-05,6.2e-05
4.3e-05,7.9e-05
1.7e-05,0.000143
2.6e-05,0.000132
1.3e-05,0.000132
-1.4e-05,0.000179
5e-06,0.000197
3.7e-05,0.000233
1.7e-05,0.000237
3.4e-05,0.000172
1.7e-05,0.000164
3.8e-05,0.000188
3.8e-05,0.000186
2.3e-05,0.000179
2.6e-05,0.00013
3.2e-05,0.000116
4.9e-05,0.00014
3.8e-05,0.000109
2.5e-05,0.000115
3.1e-05,0.000136
1.7e-05,0.000132
2e-05,0.000117
1.8e-05,8.2e-05
2.6e-05,6.3e-05
3.9e-05,0.000108
0.0,8.2e-05
-3e-06,0.000105
-1.2e-05,6.8e-05
7e-06,8e-05
3e-05,8.1e-05
3.5e-05,0.000121
2.5e-05,0.000142
8e-06,0.000106
1.4e-05,0.000138
4.6e-05,0.000153
5.1e-05,0.00015
4.3e-05,0.000102
6.3e-05,2.5e-05
7.9e-05,1.8e-05
8e-05,9e-05
0.000109,0.000126
9.4e-05,0.000125
0.00012,0.000152
0.000123,0.000152
0.000123,0.000115
0.000118,0.000138
0.000102,9.5e-05
0.000101,0.000134
0.000114,0.000117
0.000103,0.000169
0.000103,0.000204
8.9e-05,0.000162
8.5e-05,0.000152
9.3e-05,0.000173
7.6e-05,0.000133
9.3e-05,0.000108
9e-05,8.8e-05
7.9e-05,0.000141
7e-05,0.000176
5.1e-05,0.000152
6.2e-05,0.00016
8.9e-05,0.000138
7.4e-05,0.000163
7.2e-05,0.000141
5.1e-05,8.1e-05
5.4e-05,1.2e-05
4.5e-05,-3.8e-05
6.7e-05,-3.7e-05
6.3e-05,-1.7e-05
5.5e-05,8e-06
6.1e-05,-1.4e-05
6.7e-05,-2.4e-05
6.2e-05,-6.7e-05
6.2e-05,-4.9e-05
5.1e-05,-0.000113
6e-05,-0.000164
5.4e-05,-0.000156
4.3e-05,-0.000161
5.1e-05,-0.000144
6.5e-05,-7.6e-05
6.4e-05,-3.6e-05
5.7e-05,-6e-05
4.4e-05,-3.6e-05
3.6e-05,-4.7e-05
3.1e-05,-2.3e-05
4.7e-05,-9.3e-05
5.5e-05,-0.000112
4.4e-05,-0.000123
4.8e-05,-0.000114
2.3e-05,-4.4e-05
2.1e-05,3.7e-05
1.7e-05,3.4e-05
3.8e-05,4.3e-05
1.9e-05,1e-05
6e-06,1.7e-05
1.5e-05,-1.9e-05
1.7e-05,1.3e-05
-6e-06,3e-06
-1.1e-05,-0.000143
4.7e-05,-0.000146
5e-05,-8.3e-05
3.7e-05,-7.9e-05
2.5e-05,-9.2e-05
3.5e-05,-1.3e-05
4.6e-05,-1.6e-05
4.2e-05,-7.5e-05
3.1e-05,-5.5e-05
2.8e-05,-1.5e-05
2.1e-05,-6.1e-05
8e-06,-5.9e-05
1.7e-05,-3.4e-05
4e-05,-2.3e-05
3.7e-05,-1.7e-05
5.6e-05,-5.3e-05
3.4e-05,-6.6e-05
1.5e-05,-6.5e-05
8e-06,-3.6e-05
2.1e-05,-3.2e-05
2.5e-05,-5.5e-05
2.7e-05,-2.9e-05
2.6e-05,2.1e-05
2.3e-05,-1.5e-05
2.8e-05,8e-06
1.9e-05,3.7e-05
4.2e-05,3.8e-05
5.7e-05,5.7e-05
4.1e-05,8.8e-05
2.6e-05,4.8e-05
3.5e-05,4.6e-05
4.7e-05,4.1e-05
5.5e-05,4.4e-05
4.8e-05,4.5e-05
4.6e-05,2.2e-05
4.9e-05,8.9e-05
3.7e-05,1.9e-05
2.3e-05,-9e-06
4.1e-05,1.3e-05
4e-05,3e-05
3.9e-05,4.8e-05
4e-05,3e-05
3.8e-05,1.6e-05
3.9e-05,-2.1e-05
3.8e-05,-9.2e-05
1.3e-05,-0.000126
5.4e-05,-6.1e-05
2.2e-05,-9.2e-05
2.5e-05,-7.5e-05
3.3e-05,-4.1e-05
1.6e-05,-1.2e-05
3.1e-05,-3.8e-05
3.1e-05,-2.2e-05
2.6e-05,-4e-05
7e-06,-4.6e-05
2.1e-05,1.1e-05
3.8e-05,1e-05
3.9e-05,-2.4e-05
2.1e-05,-4.6e-05
9e-06,-4.6e-05
1.7e-05,-7.2e-05
1.5e-05,-3.4e-05
1.7e-05,-5.9e-05
2e-05,-7.4e-05
3.2e-05,-0.000105
4.1e-05,-6.9e-05
4.3e-05,-5.9e-05
3.8e-05,-2.8e-05
9e-06,-5.9e-05
3.8e-05,-3.2e-05
4.1e-05,-3.2e-05
4.5e-05,1.7e-05
2.7e-05,1.4e-05
1.6e-05,0.0
1.7e-05,4e-06
3.2e-05,2.6e-05
1.7e-05,6e-06
2e-05,-4.9e-05
4e-05,-3.5e-05
3.1e-05,-3.2e-05
1.3e-05,-4.9e-05
9e-06,-3.8e-05
1.5e-05,-0.0
1.5e-05,-2.8e-05
1.7e-05,6e-06
1.8e-05,2.1e-05
3.9e-05,-1.4e-05
4e-05,-1.4e-05
2.4e-05,-2.8e-05
1.1e-05,-7.8e-05
5e-06,-7.8e-05
2e-05,-0.000112
3.2e-05,-7e-05
3.2e-05,-7e-05
3.2e-05,-1.8e-05
2.6e-05,-2e-06
4e-06,-5.2e-05
-1.1e-05,-2.4e-05
-1e-06,-1e-06
2.1e-05,-8e-06
2e-05,1.4e-05
3e-06,-4e-06
2.7e-05,1e-06
4.1e-05,6.3e-05
3.2e-05,8.5e-05
2e-05,0.000114
1.4e-05,8.7e-05
2.1e-05,7.2e-05
2.2e-05,7.8e-05
-1e-06,-1e-06
-1e-05,-3.1e-05
1e-05,-8e-05
2.3e-05,-2.7e-05
1e-05,1.1e-05
-6e-06,3.3e-05
1e-05,7e-05
1.2e-05,8.6e-05
2.7e-05,9.8e-05
2.4e-05,5.5e-05
3.3e-05,7.2e-05
2.8e-05,8.4e-05
1.4e-05,0.000135
5e-06,0.00016
1e-05,0.000153
1.4e-05,0.000106
2.4e-05,0.000139
2.3e-05,0.000141
1e-05,0.000189
-5e-06,0.000183
5e-06,0.000139
1.8e-05,0.000108
2.2e-05,0.000127
3e-06,0.000101
0.0,7.1e-05
-1.2e-05,6.9e-05
-1e-05,5.2e-05
-9e-06,8.4e-05
1.1e-05,4.6e-05
3.6e-05,7.3e-05
2.7e-05,3e-05
2.1e-05,3.4e-05
7e-06,3.4e-05
-1e-06,8.7e-05
6e-06,5.4e-05
-0.0,5.6e-05
-2e-06,5.1e-05
7e-06,3.6e-05
2.6e-05,6.2e-05
7e-06,3.9e-05
-1.3e-05,1.1e-05
-5e-06,-1e-06
8e-06,4.5e-05
1.2e-05,7.9e-05
-1.3e-05,7.7e-05
1.1e-05,9.8e-05
2.3e-05,0.000147
1.9e-05,0.000176
-6e-06,0.000113
9e-06,5.6e-05
2.1e-05,6e-06
3e-05,-5.9e-05
-2e-06,-3.5e-05
4e-06,1.7e-05
9e-06,5e-05
4e-06,0.000105
4e-06,7.2e-05
1e-05,2.5e-05
2.2e-05,8e-06
2e-06,2.8e-05
-3e-06,-1.3e-05
2.4e-05,-4.8e-05
1.8e-05,-5.9e-05
5e-06,-4.3e-05
1.4e-05,-4.4e-05
1e-05,-3.9e-05
4.2e-05,-2e-05
3.7e-05,-3.9e-05
2e-05,2.8e-05
2.2e-05,1.4e-05
1.9e-05,-1.9e-05
1.2e-05,-2.6e-05
-0.0,-1.4e-05
1.5e-05,-5e-06
2.3e-05,-5e-05
3.3e-05,1.3e-05
2.7e-05,8.9e-05
2.1e-05,0.000117
1.1e-05,9.3e-05
2.5e-05,8.4e-05
1.6e-05,0.000112
1.1e-05,0.000104
3.3e-05,0.000109
3e-05,0.000155
-1e-06,0.000117
8e-06,7.7e-05
9e-06,8.4e-05
2.3e-05,4.6e-05
1.3e-05,3.2e-05
1.5e-05,4.6e-05
3e-06,-7e-06
-5e-06,1.9e-05
5e-06,2.2e-05
1.7e-05,0.000106
9e-06,0.000117
-8e-06,6.9e-05
-6e-06,7.2e-05
1.1e-05,4.6e-05
1.3e-05,0.000102
-0.0,0.000104
-1e-06,4.8e-05
2.3e-05,6.7e-05
5e-06,0.000141
1.8e-05,0.00015
2.6e-05,0.00014
0.0,0.000124
2.9e-05,0.000172
5e-06,0.000229
-8e-06,0.0002
-7e-06,0.000175
-5e-06,0.000148
-1e-06,0.000196
-5e-06,0.00017
1.3e-05,0.000129
-9e-06,9.5e-05
1.2e-05,0.0001
-3e-06,0.00012
8e-06,0.000139
-6e-06,0.000152
-1.4e-05,0.00019
8e-06,0.000159
1e-05,0.000193
7e-06,0.000182
-0.0,0.000204
5e-06,0.000226
-8e-06,0.000206
-2.5e-05,0.000169
-1.1e-05,0.000118
-1.7e-05,0.000103
-1.8e-05,0.000103
-2.7e-05,7.4e-05
-1.7e-05,7.4e-05
-1.4e-05,0.000143
-2.8e-05,0.000133
-3.6e-05,0.000126
-2.7e-05,0.000142
-1.6e-05,0.000126
-2.3e-05,8.7e-05
-1.5e-05,0.000103
4e-06,0.000104
-0.0,0.000106
-3.4e-05,8e-05
-7e-06,3.2e-05
-2.4e-05,-0.0
-1.3e-05,-8e-06
1e-06,2e-06
1.2e-05,8e-05
-7e-06,0.000158
-1.4e-05,8.7e-05
-7e-06,0.000133
-6e-06,0.000147
-1.1e-05,9.7e-05
8e-06,6.3e-05
1.8e-05,6.8e-05
-1.3e-05,6e-05
-4.1e-05,3.9e-05
-1.3e-05,3.8e-05
1.2e-05,3.7e-05
2e-06,4.8e-05
-1.2e-05,0.000107
-5e-06,9.8e-05
-2e-06,0.000112
1.1e-05,0.000116
1.6e-05,9.5e-05
-1.2e-05,5.8e-05
6e-06,9.8e-05
6e-06,9.8e-05
9e-06,0.00011
-3e-06,0.000112
8e-06,6.6e-05
1.1e-05,7.3e-05
0.0,0.000114
4e-06,3.2e-05
2e-05,4.4e-05
3.1e-05,-8e-06
2e-05,-2e-06
2e-05,3e-05
1.4e-05,3.4e-05
1.5e-05,5.8e-05
7e-06,0.000127
1.3e-05,0.000113
-0.0,5.4e-05
7e-06,-4e-06
4e-06,-4e-06
-4e-06,-2.5e-05
8e-06,-2.3e-05
8e-06,3.8e-05
-1e-06,8e-05
-1e-05,9.8e-05
3e-06,5.5e-05
3.6e-05,4.5e-05
2.4e-05,8e-06
9e-06,5.1e-05
1.2e-05,7.4e-05
1e-05,7.8e-05
4e-06,0.000129
3.5e-05,0.000112
3.3e-05,8.1e-05
3.6e-05,0.000119
