EEG_Fp1,EEG_Fp2
3.7e-05,4e-06
2.9e-05,1.6e-05
1.7e-05,4e-06
2.1e-05,-7e-06
1.1e-05,-2.4e-05
-1.7e-05,-3.9e-05
-2.7e-05,-3.4e-05
-3.5e-05,-5.2e-05
-2.3e-05,-6.8e-05
-3.6e-05,-6.8e-05
-3.8e-05,-6.7e-05
-4.4e-05,-7.1e-05
-3.5e-05,-7.6e-05
-4.5e-05,-8.4e-05
-6.2e-05,-8.4e-05
-5.6e-05,-8.1e-05
-5.2e-05,-8.4e-05
-4.4e-05,-8.3e-05
-5.1e-05,-8.1e-05
-7.9e-05,-0.000102
-8.3e-05,-0.000115
-6.8e-05,-0.000117
-6.7e-05,-9.6e-05
-9.7e-05,-0.000119
-8.7e-05,-0.00012
-0.000101,-0.000143
-0.000104,-0.000135
-9.5e-05,-0.000123
-7.8e-05,-0.000124
-7.8e-05,-0.000133
-8.7e-05,-0.000125
-0.000101,-0.000135
-9.9e-05,-0.000132
-9.3e-05,-0.000136
-8.2e-05,-0.000131
-0.000107,-0.000143
-0.000114,-0.000149
-0.000123,-0.00017
-0.000116,-0.000166
-0.000114,-0.000155
-5.9e-05,-9.6e-05
-6.7e-05,-0.000118
-7.6e-05,-0.000129
-8e-05,-0.000122
-9.4e-05,-0.000126
-8.8e-05,-0.000127
-7.8e-05,-0.000128
-8.5e-05,-0.00013
-0.000103,-0.000136
-9.7e-05,-0.000131
-9.2e-05,-0.000135
-6.5e-05,-0.000108
-8e-05,-0.000113
-0.000101,-0.000129
-0.000103,-0.000141
-6.5e-05,-0.00011
-7.4e-05,-0.000111
-9.7e-05,-0.000138
-8.9e-05,-0.000132
-7.8e-05,-0.000128
-7.5e-05,-0.000116
-9.7e-05,-0.000128
-8e-05,-0.000117
-5.4e-05,-0.000108
-6.5e-05,-0.000116
-9.4e-05,-0.000129
-7.6e-05,-0.000116
-7.1e-05,-0.000118
-7.8e-05,-0.000131
-4.6e-05,-9.1e-05
-5e-05,-9.3e-05
-4.1e-05,-9.3e-05
-4.5e-05,-0.000105
-4.9e-05,-9.6e-05
-6.3e-05,-0.000104
-6.4e-05,-0.000116
-4.7e-05,-0.000106
-5.5e-05,-0.000107
-5.4e-05,-9.4e-05
-5.1e-05,-0.000102
-5.1e-05,-0.000103
-5.8e-05,-0.000114
-7e-05,-0.00011
-6.1e-05,-0.00011
-6e-05,-0.000111
-5.5e-05,-0.00011
-6.8e-05,-0.000109
-7.5e-05,-0.000116
-6.8e-05,-0.000118
-5.8e-05,-0.000117
-6.3e-05,-0.000108
-7.3e-05,-0.000108
-6.4e-05,-0.00011
-4.5e-05,-9.7e-05
-4.2e-05,-9.5e-05
-5.5e-05,-9.5e-05
-5.6e-05,-0.0001
-4.9e-05,-0.000101
-4.7e-05,-9.7e-05
-4.7e-05,-8.1e-05
-6e-05,-9.8e-05
-4.8e-05,-0.0001
-3.4e-05,-8.7e-05
-4.1e-05,-8.2e-05
-5.1e-05,-8.8e-05
-3.5e-05,-8.9e-05
-2.8e-05,-8.3e-05
-4.2e-05,-8.6e-05
-3.7e-05,-7.7e-05
-3.8e-05,-8.2e-05
-2.7e-05,-8e-05
-2.9e-05,-7.8e-05
-3.1e-05,-7.3e-05
-2.1e-05,-6e-05
-1.5e-05,-7e-05
-3.3e-05,-7.9e-05
-3e-05,-6.6e-05
-3.7e-05,-7.2e-05
-2.5e-05,-6.5e-05
-3.2e-05,-7.9e-05
-4.4e-05,-7.6e-05
-4.3e-05,-7.3e-05
-2.8e-05,-6.1e-05
-2.1e-05,-6.8e-05
-1.6e-05,-6.3e-05
-3.2e-05,-6.4e-05
-3.4e-05,-7.1e-05
-1.6e-05,-6.6e-05
-2.7e-05,-6.6e-05
-3.8e-05,-6.2e-05
-2.1e-05,-5.3e-05
-2.2e-05,-5.7e-05
-1.5e-05,-6e-05
-1.4e-05,-4.8e-05
-3.5e-05,-6e-05
-3.1e-05,-6.6e-05
-2.1e-05,-6.1e-05
-3e-05,-5.9e-05
-1.7e-05,-5e-05
-2.2e-05,-5.8e-05
-1e-05,-5.6e-05
-3e-05,-6.4e-05
-2.6e-05,-5.3e-05
-2.4e-05,-6.1e-05
-2.1e-05,-5.9e-05
-1.7e-05,-5.8e-05
-2.6e-05,-5.3e-05
-2.5e-05,-6e-05
-1.5e-05,-5.8e-05
-1.3e-05,-5.3e-05
-2.8e-05,-6.3e-05
-3.4e-05,-6.5e-05
-2.5e-05,-6.5e-05
-1.5e-05,-6.7e-05
-3.8e-05,-7.5e-05
-3.7e-05,-6.5e-05
-2.4e-05,-7e-05
-1.7e-05,-7.2e-05
-1.7e-05,-6.3e-05
-3.4e-05,-7.5e-05
-2.5e-05,-7.9e-05
-2e-06,-6.4e-05
-8e-06,-6.8e-05
-2.1e-05,-6.9e-05
-8e-06,-5.9e-05
-1.1e-05,-7.4e-05
-1e-05,-7.7e-05
-1e-05,-6.2e-05
-1.1e-05,-6.5e-05
-2e-06,-6.2e-05
8e-06,-5.7e-05
2e-06,-5.5e-05
-4e-06,-5.7e-05
1e-06,-6.8e-05
6e-06,-6.2e-05
0.0,-5.7e-05
