EEG_Fp1,EEG_Fp2
0.00032,-1.1e-05
0.000288,-4e-06
0.000202,-3.7e-05
0.000257,-1.9e-05
0.000315,9e-06
0.000326,3e-05
0.000275,-2.4e-05
0.000282,-1e-06
0.00036,0.0001
0.000359,0.000129
0.000277,0.000106
0.000275,0.000123
0.00029,0.000164
0.000327,0.000221
0.000312,0.000253
0.000284,0.000215
0.000315,0.000258
0.000327,0.000265
0.000304,0.00028
0.000259,0.000273
0.000281,0.000296
0.000316,0.00032
0.000317,0.000399
0.000291,0.000376
0.000286,0.000397
0.000292,0.000414
0.000332,0.000486
0.000279,0.000484
0.000288,0.000503
0.000327,0.000515
0.000326,0.00049
0.000292,0.00052
0.000208,0.00046
0.000284,0.000479
0.000313,0.000505
0.000239,0.000468
0.000238,0.000472
0.000229,0.00047
0.000307,0.000535
0.000311,0.000557
0.000173,0.000468
0.000228,0.000481
0.000257,0.000525
0.000252,0.000515
0.00023,0.000502
0.000174,0.00047
0.000235,0.000474
0.000278,0.000594
0.000187,0.000549
0.000162,0.000549
0.000198,0.000557
0.000232,0.000567
0.000195,0.000574
0.000179,0.000557
0.000207,0.000593
0.000255,0.000613
0.000215,0.000605
0.000198,0.000616
0.000161,0.00058
0.000228,0.000633
0.000275,0.000669
0.000183,0.000641
0.000173,0.000631
0.000235,0.00066
0.0002,0.000616
0.00019,0.000603
0.000157,0.000608
0.000224,0.000633
0.00024,0.000643
0.000224,0.000655
0.000165,0.000627
0.000178,0.000612
0.000223,0.000633
0.000201,0.000663
0.000143,0.000643
0.00015,0.000637
0.000207,0.00067
0.000201,0.000691
0.000157,0.000645
0.00013,0.000619
0.000207,0.000643
0.000239,0.000642
0.000184,0.000629
0.000127,0.00057
0.000186,0.000595
0.000266,0.000678
0.000228,0.000635
0.000139,0.00058
0.000162,0.000566
0.000224,0.000624
0.000204,0.000601
0.00013,0.00055
0.000146,0.000543
0.000177,0.000548
0.000185,0.000543
0.00017,0.000549
0.000153,0.000544
0.000146,0.00052
0.000197,0.000564
0.00012,0.000575
6.7e-05,0.000502
0.000145,0.000534
0.000165,0.000524
0.000112,0.000517
0.0001,0.000489
8.5e-05,0.00049
0.000126,0.000505
0.000102,0.000493
3.3e-05,0.000448
6.8e-05,0.000426
0.00011,0.000484
0.000105,0.000505
6e-05,0.000463
4.7e-05,0.000415
0.000104,0.000469
0.000136,0.000462
0.0001,0.000447
3.4e-05,0.000388
0.000115,0.000426
0.000173,0.000481
0.000109,0.000442
3.8e-05,0.000407
9.3e-05,0.000426
0.000128,0.000409
0.000145,0.000441
8.9e-05,0.0004
8.4e-05,0.000377
0.000105,0.00036
0.000112,0.000355
6.9e-05,0.000349
8.2e-05,0.000326
0.000148,0.000378
0.000148,0.000381
9.3e-05,0.000339
8.2e-05,0.000371
0.000104,0.000329
0.000114,0.000358
9.5e-05,0.00033
5.8e-05,0.000287
6e-05,0.00029
0.000141,0.000326
0.00012,0.000329
5.2e-05,0.000316
8.3e-05,0.000303
0.000151,0.000321
0.000157,0.00029
8.4e-05,0.000249
7.3e-05,0.00025
0.00013,0.000254
0.000165,0.000299
0.000121,0.000267
6.3e-05,0.000224
0.000122,0.000266
0.000182,0.000278
0.000148,0.000292
9.5e-05,0.000217
8.3e-05,0.000212
0.000155,0.00027
0.000131,0.000251
6.1e-05,0.000188
8.4e-05,0.000177
0.000151,0.000226
0.00014,0.000229
6.8e-05,0.000171
5.1e-05,0.000166
0.0001,0.000158
0.000142,0.000185
7.6e-05,0.000163
2.6e-05,0.000105
6e-05,9.2e-05
0.000145,0.00015
0.000117,0.000152
8e-05,0.000131
7.4e-05,0.000104
7.6e-05,8.9e-05
0.000136,0.000131
5.8e-05,9e-05
7.4e-05,6.8e-05
7.8e-05,4.7e-05
9.1e-05,6.3e-05
4.3e-05,3.6e-05
3.2e-05,1.7e-05
9.6e-05,3.5e-05
0.000114,5.5e-05
3.4e-05,-1.3e-05
5.6e-05,-2e-06
8e-05,-3e-05
8.6e-05,-3e-06
6.8e-05,-2.5e-05
1.1e-05,-3e-05
1.9e-05,-5.8e-05
7.6e-05,-2.1e-05
5.9e-05,-4.1e-05
2.6e-05,-6.2e-05
-7e-06,-0.0001
3.1e-05,-7.9e-05
4.6e-05,-6.7e-05
3.7e-05,-5.4e-05
1.2e-05,-9e-05
3.8e-05,-0.000104
5.5e-05,-8e-05
4.3e-05,-6.9e-05
1.1e-05,-4.5e-05
4.6e-05,-5.1e-05
4.5e-05,-5.4e-05
5.9e-05,-2.3e-05
-1.2e-05,-0.000101
9e-06,-8.4e-05
3.9e-05,-0.000102
9e-05,-1.4e-05
2.6e-05,-8.4e-05
-1.1e-05,-0.000103
6e-05,-6.4e-05
3.4e-05,-0.000124
3.2e-05,-8e-05
1.6e-05,-0.000107
6.5e-05,-7.8e-05
7.9e-05,-5.1e-05
2.3e-05,-6.9e-05
-2.4e-05,-9.5e-05
1e-05,-0.000114
5.2e-05,-6.3e-05
2e-05,-7.9e-05
-3.8e-05,-0.000111
-4.5e-05,-0.000156
4e-06,-0.000127
5.4e-05,-6.2e-05
-2.7e-05,-0.000131
-1.9e-05,-0.000125
2.7e-05,-0.000122
5.7e-05,-9.2e-05
2.2e-05,-0.000135
-2.6e-05,-0.000165
2.1e-05,-0.000186
7.4e-05,-0.000134
2.2e-05,-0.000158
-4.5e-05,-0.000218
8e-06,-0.000211
0.000121,-0.000116
8e-05,-0.000114
2.9e-05,-0.000165
5.2e-05,-0.000159
8e-05,-0.000151
7.5e-05,-0.000167
3.8e-05,-0.00018
4.3e-05,-0.000183
7.6e-05,-0.000172
9e-05,-0.000139
4e-05,-0.000161
-3e-06,-0.000198
5.8e-05,-0.000187
8.9e-05,-0.000148
5.6e-05,-0.00016
-1e-06,-0.000222
5e-05,-0.000227
8.4e-05,-0.00019
4.6e-05,-0.000196
2.8e-05,-0.000214
4.2e-05,-0.000187
9.3e-05,-0.000177
5.9e-05,-0.000168
3.7e-05,-0.000211
2.5e-05,-0.000205
7.2e-05,-0.000169
8.7e-05,-0.000127
2.7e-05,-0.000207
-0.0,-0.000183
4.2e-05,-0.000186
0.000101,-0.000155
3.5e-05,-0.000198
1.1e-05,-0.000226
4.7e-05,-0.000215
0.000102,-0.000164
4.6e-05,-0.000173
2.1e-05,-0.000185
4.5e-05,-0.000195
8e-05,-0.000158
8.1e-05,-0.000149
1.3e-05,-0.000205
1e-05,-0.000221
4.7e-05,-0.000189
3e-05,-0.000188
2.3e-05,-0.000202
-1e-06,-0.000236
4.8e-05,-0.000204
5.8e-05,-0.000186
4.5e-05,-0.000163
-1.8e-05,-0.000218
4.1e-05,-0.00019
6.2e-05,-0.000179
6.8e-05,-0.000153
2e-06,-0.0002
2.9e-05,-0.00019
7.7e-05,-0.00016
7.6e-05,-0.000156
3.6e-05,-0.000189
2e-05,-0.000181
7.2e-05,-0.00015
8.6e-05,-0.000151
4.9e-05,-0.000178
5.1e-05,-0.000202
6.7e-05,-0.000189
9.3e-05,-0.000177
6.6e-05,-0.000183
-1.3e-05,-0.000252
4.5e-05,-0.000227
0.000107,-0.000207
7.2e-05,-0.000193
1.7e-05,-0.000245
3.5e-05,-0.000246
7.6e-05,-0.000242
6.2e-05,-0.000229
1.1e-05,-0.000267
1.8e-05,-0.000262
4e-05,-0.000276
8e-05,-0.000228
3.7e-05,-0.000211
1.8e-05,-0.000265
6.3e-05,-0.000227
7.7e-05,-0.000214
4.9e-05,-0.000198
-1.3e-05,-0.000238
1.9e-05,-0.000228
4.8e-05,-0.000221
7.3e-05,-0.00019
5e-06,-0.000235
-0.0,-0.000279
6.5e-05,-0.000237
6e-05,-0.000228
-9e-06,-0.00026
-4e-06,-0.000272
4.8e-05,-0.00023
6.5e-05,-0.00021
6e-06,-0.000215
2e-06,-0.000231
3.1e-05,-0.000227
5.4e-05,-0.000204
1.5e-05,-0.000204
-1e-05,-0.000245
1.9e-05,-0.000226
5.9e-05,-0.000187
3.2e-05,-0.000182
-3.8e-05,-0.000256
-2.1e-05,-0.000288
3.9e-05,-0.000228
2.1e-05,-0.000242
9e-06,-0.000228
-5.4e-05,-0.000276
2.7e-05,-0.000232
2.5e-05,-0.000211
1.3e-05,-0.000186
-3.2e-05,-0.00023
1e-05,-0.000207
1.7e-05,-0.000224
-9e-06,-0.000251
-7.5e-05,-0.000283
-1.2e-05,-0.000263
3.3e-05,-0.000233
-6e-06,-0.000242
-5.1e-05,-0.000272
-4.7e-05,-0.000289
3e-06,-0.000228
1.3e-05,-0.000214
-2.6e-05,-0.00023
-3.8e-05,-0.000261
3e-06,-0.000229
1.7e-05,-0.000226
-2.3e-05,-0.000202
-4.3e-05,-0.000223
3.1e-05,-0.000175
6e-05,-0.000139
3.8e-05,-0.000162
1.1e-05,-0.000179
