EEG_Fp1,EEG_Fp2
-0.000136,-0.000334
-0.000112,-0.000351
-0.000111,-0.000348
-0.000102,-0.00033
-8.9e-05,-0.000312
-8.8e-05,-0.000279
-9.1e-05,-0.00031
-9.7e-05,-0.00032
-0.00013,-0.000299
-0.000133,-0.000302
-8.6e-05,-0.000278
-9.5e-05,-0.000291
-0.000122,-0.000284
-0.000123,-0.0003
-0.000139,-0.000297
-0.000135,-0.000271
-0.000144,-0.000265
-0.000126,-0.000254
-8.9e-05,-0.00024
-0.000113,-0.000256
-0.00011,-0.000244
-0.000122,-0.000287
-0.000133,-0.000268
-0.000101,-0.000232
-8.3e-05,-0.000233
-6.8e-05,-0.000232
-7.2e-05,-0.00021
-8.1e-05,-0.000217
-9e-05,-0.000215
-0.0001,-0.000217
-0.000101,-0.000226
-0.000109,-0.000244
-7.9e-05,-0.000218
-7.4e-05,-0.000208
-0.00011,-0.000249
-8.4e-05,-0.000214
-0.000115,-0.000249
-0.000101,-0.000221
-9.5e-05,-0.000206
-8e-05,-0.000194
-6.6e-05,-0.000186
-7.4e-05,-0.000169
-8e-05,-0.000175
-6.1e-05,-0.000142
-5.6e-05,-0.000169
-8.7e-05,-0.000203
-8.2e-05,-0.000169
-8.2e-05,-0.000154
-8.6e-05,-0.000147
-8.3e-05,-0.000148
-9.7e-05,-0.000153
-8.9e-05,-0.000155
-7.3e-05,-0.000154
-5.9e-05,-0.00015
-4.7e-05,-0.000136
-7.3e-05,-0.000135
-9.3e-05,-0.000122
-0.000109,-0.000154
-7.7e-05,-0.000121
-6.6e-05,-0.000116
-5.3e-05,-0.000108
-3.1e-05,-0.000122
-3.8e-05,-0.000101
-6.7e-05,-0.000109
-7.3e-05,-0.00012
-4.9e-05,-0.000109
-3.4e-05,-9.4e-05
-3.3e-05,-0.000101
-1.6e-05,-0.000126
-1e-05,-9.7e-05
-1.9e-05,-9.9e-05
-1.1e-05,-0.0001
1.1e-05,-7.3e-05
1e-06,-4.9e-05
2.1e-05,-5.5e-05
2.8e-05,-5.9e-05
1.3e-05,-7.7e-05
6e-06,-8e-05
-9e-06,-6.5e-05
3.4e-05,-6.9e-05
1.1e-05,-6.8e-05
2.8e-05,-5.5e-05
2.6e-05,-6e-05
4.7e-05,-5.7e-05
3.8e-05,-3.9e-05
-1.1e-05,-5.6e-05
2.5e-05,-5.9e-05
2.6e-05,-6.1e-05
2.1e-05,-5.4e-05
2.6e-05,-4.7e-05
1.4e-05,-5e-05
3e-06,-3.8e-05
-1.5e-05,-5e-05
-2.1e-05,-6.1e-05
-1.1e-05,-5.4e-05
1e-05,-4.1e-05
3.8e-05,-4.2e-05
8e-06,-4.9e-05
-4e-06,-3.9e-05
-4e-06,-3.6e-05
1.9e-05,-2.9e-05
4.9e-05,-1.5e-05
4.1e-05,-3e-06
2.1e-05,-4.1e-05
4e-06,-2.6e-05
-1.2e-05,-2e-05
1.5e-05,8e-06
4e-05,5e-06
5.4e-05,1.6e-05
5.1e-05,1.8e-05
3.7e-05,1.8e-05
6.2e-05,1.3e-05
6.6e-05,3.5e-05
6.4e-05,3.3e-05
5.8e-05,1.3e-05
6.9e-05,2.7e-05
3.9e-05,2.4e-05
7.4e-05,2.6e-05
0.000106,1.4e-05
5e-05,-3.4e-05
2.7e-05,-1.5e-05
5.6e-05,9e-06
4.1e-05,-4e-06
2e-05,-7e-06
1.5e-05,-5e-06
4.7e-05,6e-06
3.3e-05,-1.8e-05
-1.5e-05,-2.8e-05
2e-06,-7e-06
1.8e-05,-0.0
1.7e-05,-2.1e-05
3.5e-05,-4.5e-05
3.7e-05,-1.3e-05
1.4e-05,-1.9e-05
2.7e-05,5e-06
4.4e-05,-4e-06
6.3e-05,-2e-06
5.7e-05,1.7e-05
4.2e-05,6e-06
2.8e-05,-5e-06
4.7e-05,4e-06
4.3e-05,2.1e-05
5.9e-05,6e-06
3.1e-05,8e-06
5.6e-05,2.4e-05
5.6e-05,2e-05
2.7e-05,1.2e-05
1.5e-05,3.3e-05
5.8e-05,2.6e-05
5e-05,4.2e-05
2.1e-05,2.1e-05
4.8e-05,1.9e-05
9.4e-05,2.2e-05
7.2e-05,-1e-06
6.6e-05,-9e-06
8e-05,-9e-06
9.9e-05,-1.8e-05
8.5e-05,-7e-06
5.7e-05,1.3e-05
6.3e-05,-6e-06
7e-05,7e-06
7.5e-05,2e-05
5.9e-05,2.1e-05
5.9e-05,1.3e-05
9.7e-05,1.1e-05
0.00011,1.1e-05
0.000113,2e-05
0.000115,4.2e-05
0.000127,4.1e-05
0.000133,3.2e-05
9.1e-05,2.1e-05
6.1e-05,-2e-06
9.3e-05,9e-06
6.7e-05,0.0
7.1e-05,1.2e-05
6.3e-05,1.4e-05
8.1e-05,1.1e-05
5.8e-05,-1.2e-05
3.3e-05,-2e-06
5e-05,0.0
7.3e-05,1.8e-05
9.2e-05,1.7e-05
6.8e-05,1.1e-05
8.3e-05,1.3e-05
9.6e-05,3.8e-05
0.000106,3.2e-05
6.7e-05,2.1e-05
4.2e-05,8e-06
2.9e-05,5e-06
7e-06,-7e-06
3e-05,3e-06
5.6e-05,2.6e-05
6.9e-05,3.4e-05
6.6e-05,4.3e-05
5.7e-05,4.3e-05
6.2e-05,3.3e-05
6.1e-05,3e-05
2.7e-05,3.6e-05
4.8e-05,3.8e-05
5.1e-05,4e-05
7.9e-05,3.6e-05
7.4e-05,1.6e-05
6.2e-05,1.3e-05
6.8e-05,9e-06
3.5e-05,1e-06
8.4e-05,2.9e-05
8e-05,1.8e-05
0.000103,3.4e-05
8.8e-05,4.6e-05
8e-05,5.2e-05
7.5e-05,5.5e-05
0.000106,0.000103
7.6e-05,7.2e-05
5.5e-05,6.1e-05
6.9e-05,4.4e-05
8.7e-05,4.9e-05
8.2e-05,4.2e-05
7.7e-05,5.1e-05
8.8e-05,4.3e-05
9.6e-05,5.3e-05
0.00011,4.4e-05
8.3e-05,5.3e-05
5.5e-05,4.7e-05
6.7e-05,2.8e-05
7.2e-05,5.8e-05
0.0001,6.7e-05
0.000101,6.2e-05
7e-05,5.2e-05
9.1e-05,7.1e-05
9.7e-05,6e-05
7.7e-05,7.6e-05
8.2e-05,6.2e-05
8.4e-05,4.9e-05
9.5e-05,6.2e-05
7.6e-05,4.3e-05
8.8e-05,3.5e-05
0.000107,4.9e-05
8.6e-05,4.9e-05
9.8e-05,4.9e-05
9.8e-05,4.2e-05
6.6e-05,3.8e-05
7.9e-05,4e-05
0.0001,6.1e-05
0.000106,5.1e-05
0.000106,4.7e-05
7.9e-05,3.6e-05
4.1e-05,2e-05
5.5e-05,5.3e-05
3.9e-05,4.9e-05
4.5e-05,3.5e-05
5.9e-05,4.2e-05
8e-05,7.4e-05
6.5e-05,6.8e-05
8.4e-05,6.2e-05
0.000122,9.1e-05
0.000103,8.2e-05
0.00013,9.7e-05
0.000107,9.7e-05
8.4e-05,0.0001
0.00011,0.000104
0.000101,0.000114
0.000106,0.000112
6.9e-05,9.7e-05
9.1e-05,0.000122
0.000117,0.000101
0.000148,0.000115
0.000139,0.0001
0.000155,9.4e-05
0.00015,7.8e-05
0.000108,6.8e-05
9.8e-05,5.7e-05
9.5e-05,5.4e-05
8.9e-05,5.2e-05
0.000101,5.6e-05
0.000105,5.1e-05
8.2e-05,4.7e-05
9.7e-05,7e-05
7.6e-05,6.8e-05
7.1e-05,5.5e-05
8.8e-05,6.3e-05
8.6e-05,4.3e-05
8.5e-05,3.7e-05
9.2e-05,5.9e-05
8.3e-05,4.5e-05
7.3e-05,4.1e-05
7.1e-05,3.3e-05
4.2e-05,2e-05
6.4e-05,7.3e-05
5.7e-05,3.7e-05
3.7e-05,4.1e-05
5.5e-05,2.9e-05
8.6e-05,3.6e-05
8.3e-05,5.8e-05
8.6e-05,5.6e-05
7.2e-05,3.6e-05
8.5e-05,3.5e-05
9.1e-05,3.5e-05
0.000101,3.6e-05
