EEG_Fp1,EEG_Fp2
-6.7e-05,-5.1e-05
-6.3e-05,-4.8e-05
-1.9e-05,-3.5e-05
-1.6e-05,-2.1e-05
-1.7e-05,-8e-06
-5e-06,-1.5e-05
-6e-06,-2.5e-05
-1.4e-05,-3.7e-05
-2e-05,-3.5e-05
-4.5e-05,-7.7e-05
-1.7e-05,-7.2e-05
-1.2e-05,-8.1e-05
-5e-05,-0.000127
-7.3e-05,-0.000128
-7e-05,-0.000136
-3.2e-05,-8.6e-05
-3e-05,-8.7e-05
-3.6e-05,-0.000124
-6.5e-05,-0.000156
-7.9e-05,-0.00015
-5.5e-05,-0.000146
-4.8e-05,-0.00013
-8.3e-05,-0.000159
-8.1e-05,-0.000168
-8.5e-05,-0.000178
-6.7e-05,-0.000175
-6.7e-05,-0.000172
-3.9e-05,-0.000153
-1.3e-05,-0.000125
-2.4e-05,-0.000108
-3.1e-05,-0.000132
-3.2e-05,-0.000141
-5e-06,-0.000103
-1.3e-05,-9.8e-05
-1.7e-05,-9.8e-05
-4e-06,-7.6e-05
9e-06,-6.4e-05
-1e-06,-6e-05
-5.7e-05,-0.000102
-3.6e-05,-0.000134
-1.1e-05,-0.000131
-2.5e-05,-0.000139
-2.1e-05,-0.000124
-1e-05,-0.000122
-2.3e-05,-0.00013
2e-05,-9.4e-05
-1.9e-05,-0.000143
-2.9e-05,-0.000156
-4.8e-05,-0.00015
-4.3e-05,-0.000151
-3.6e-05,-0.00016
-2.8e-05,-0.000179
-4.6e-05,-0.000182
-3.9e-05,-0.000168
-3.2e-05,-0.000133
-5.5e-05,-0.000144
-1.1e-05,-9.5e-05
-3.7e-05,-0.000101
-6.7e-05,-0.000148
-7.9e-05,-0.000192
-8e-05,-0.000195
-7.2e-05,-0.000173
-5.3e-05,-0.000164
-3e-05,-0.000123
-5.5e-05,-0.000131
-9.7e-05,-0.000172
-5.5e-05,-0.000145
-7.2e-05,-0.000133
-7.3e-05,-0.000124
-8.3e-05,-0.000139
-6.6e-05,-0.000139
-8.1e-05,-0.000148
-3.2e-05,-0.000113
1e-06,-8e-05
-4.5e-05,-0.000118
-4.9e-05,-0.000114
-7.2e-05,-0.000132
-7.6e-05,-0.000115
-9e-05,-0.000112
-6.6e-05,-0.000102
-2.1e-05,-5.5e-05
-4.2e-05,-7.3e-05
-9.1e-05,-0.000129
-0.000106,-0.000147
-9.7e-05,-0.000139
-5.5e-05,-0.000137
-4.1e-05,-0.000137
-2.1e-05,-0.000105
-2.6e-05,-0.000138
-5.3e-05,-0.000163
-7.3e-05,-0.000188
-4.3e-05,-0.000172
-6.5e-05,-0.000166
-2.9e-05,-0.000143
-4.4e-05,-0.000174
-4.7e-05,-0.000167
-7e-05,-0.000162
-7.9e-05,-0.000174
-8.6e-05,-0.000163
-9.9e-05,-0.000152
-7.2e-05,-0.000141
-5.9e-05,-0.000155
-9.1e-05,-0.000194
-0.000124,-0.000189
-9.9e-05,-0.000165
-7.6e-05,-0.000149
-5.9e-05,-0.000139
-3.8e-05,-0.000136
-6.6e-05,-0.000167
-4.8e-05,-0.000135
-3.1e-05,-0.000105
-4.1e-05,-0.00011
-5.6e-05,-0.000148
-5.8e-05,-0.000184
-2.2e-05,-0.00016
-1.9e-05,-0.000164
-2e-05,-0.00017
-6e-06,-0.000143
-2.5e-05,-0.000176
-3e-05,-0.000176
-3.8e-05,-0.000201
-2.4e-05,-0.000192
-2.8e-05,-0.000176
-4.6e-05,-0.000187
-1.6e-05,-0.000133
-1.8e-05,-0.00011
-3.8e-05,-0.000116
-6.3e-05,-0.000136
-7.9e-05,-0.000142
-7.6e-05,-0.000136
-6e-05,-0.000122
-4.5e-05,-0.000118
-8.9e-05,-0.000162
-5.9e-05,-0.000163
-3.7e-05,-0.000158
-2.9e-05,-0.000139
-4.4e-05,-0.000123
-3.9e-05,-0.000157
-1e-06,-0.000155
7e-06,-0.000134
1e-06,-0.000148
2e-05,-0.000125
2.2e-05,-9.4e-05
1.7e-05,-9e-05
2e-06,-0.000111
1.5e-05,-0.000107
5e-06,-0.000136
-4e-06,-0.000128
1.3e-05,-0.000114
-1.5e-05,-0.000125
-3.5e-05,-0.000158
-2.6e-05,-0.000135
-6e-06,-9.8e-05
-1e-06,-6.6e-05
-1e-06,-5.5e-05
7e-06,-3.9e-05
8e-06,-4.7e-05
6e-06,-5.9e-05
-1e-06,-6.6e-05
3.2e-05,-3.6e-05
3.5e-05,-2.4e-05
6e-06,-2.4e-05
-1.2e-05,-4.2e-05
3.1e-05,-3.5e-05
3.9e-05,-4.4e-05
4.5e-05,-5.1e-05
3.2e-05,-5.2e-05
2.9e-05,-1.4e-05
1.2e-05,-1.3e-05
3.4e-05,-1.2e-05
5.2e-05,3e-06
